telemetry_id,vehicle_id,timestamp,speed_kmh,charge_level,battery_temp,latitude,longitude,errors
11302,43,2025-04-12 16:20:35,98.22,75.62,28.6,42.441845,-78.53401,overheat
11303,36,2025-04-15 16:55:46,75.17,93.48,32.55,42.233563,-78.831413,
11304,27,2025-04-14 09:53:55,87.6,92.72,37.01,42.162922,-78.606357,
11305,22,2025-04-01 12:12:39,67.22,85.58,33.88,42.360955,-78.4291,overheat
11306,10,2025-04-05 00:39:48,45.45,60.77,44.56,42.209293,-78.682302,overheat
11307,11,2025-04-17 23:37:27,75.27,97.25,34.11,42.127737,-78.45248,low_battery
11308,50,2025-04-08 11:40:46,51.51,71.12,40.8,42.05752,-78.403228,low_battery
11309,42,2025-04-10 04:15:59,38.29,77.91,38.41,42.081802,-78.733669,low_battery
11310,46,2025-04-15 22:29:58,80.59,97.96,34.39,42.251213,-78.417948,
11311,39,2025-04-13 01:15:36,46.18,43.77,27.61,42.245008,-78.840932,overheat
11312,37,2025-04-13 13:22:52,25.29,30.35,28.12,42.042636,-78.692976,overheat
11313,5,2025-04-06 16:21:46,88.63,33.35,25.9,42.084616,-78.877126,low_battery
11314,18,2025-04-03 18:37:32,70.07,77.9,38.64,42.267239,-78.722129,low_battery
11315,7,2025-04-09 07:41:39,63.72,70.65,41.31,42.004746,-78.458072,overheat
11316,26,2025-04-05 00:34:20,84.91,61.61,36.38,42.410619,-78.556393,
11317,43,2025-04-14 04:58:33,50.38,91.03,43.15,42.302426,-78.880331,low_battery
11318,4,2025-04-10 21:40:58,85.47,20.4,25.9,42.079082,-78.682716,
11319,41,2025-04-06 18:20:27,80.48,87.61,32.18,42.037336,-78.842544,overheat
11320,42,2025-04-04 12:44:30,82.62,94.54,39.81,42.237287,-78.620373,
11321,10,2025-04-15 09:33:30,52.99,87.99,41.79,42.406705,-78.512852,
11322,34,2025-04-10 07:01:15,77.61,64.79,36.75,42.059201,-78.787526,overheat
11323,48,2025-04-06 13:45:34,65.92,80.36,41.71,42.395558,-78.452634,low_battery
11324,6,2025-04-13 08:54:12,68.09,38.67,29.61,42.058233,-78.471394,
11325,8,2025-04-09 03:10:44,34.58,61.95,35.73,42.355124,-78.409377,low_battery
11326,49,2025-04-14 03:00:03,23.09,42.44,40.7,42.285315,-78.888745,low_battery
11327,30,2025-04-11 13:34:33,70.81,98.38,29.74,42.164685,-78.793357,low_battery
11328,18,2025-04-07 15:28:49,90.65,57.12,41.69,42.080672,-78.538101,low_battery
11329,38,2025-04-06 08:12:43,25.98,78.8,32.66,42.073871,-78.710464,low_battery
11330,37,2025-04-02 09:17:07,45.28,48.11,30.51,42.093989,-78.641294,overheat
11331,41,2025-04-03 08:53:55,27.24,82.18,31.44,42.248436,-78.585116,
11332,30,2025-04-05 03:26:46,30.57,49.18,25.92,42.334768,-78.463051,low_battery
11333,24,2025-04-14 14:18:53,80.35,83.35,35.83,42.173778,-78.705961,low_battery
11334,25,2025-04-04 09:15:34,47.15,26.64,34.38,42.016122,-78.698062,overheat
11335,34,2025-04-11 08:31:34,82.22,47.75,39.91,42.496284,-78.882473,
11336,12,2025-04-02 20:24:14,40.4,35.72,39.57,42.331973,-78.47481,overheat
11337,49,2025-04-12 22:19:48,87.93,60.63,44.93,42.140155,-78.893059,
11338,13,2025-04-15 06:03:19,42.14,59.44,38.93,42.28776,-78.83112,
11339,18,2025-04-11 16:12:27,76.47,44.07,42.61,42.257913,-78.815615,low_battery
11340,23,2025-04-02 15:24:53,92.28,68.28,41.62,42.160362,-78.567209,low_battery
11341,15,2025-04-15 07:41:11,29.46,85.97,34.71,42.083036,-78.734727,overheat
11342,25,2025-04-10 05:25:48,86.45,35.08,27.02,42.235098,-78.540636,
11343,3,2025-04-16 12:04:34,60.06,96.28,31.55,42.381715,-78.525321,
11344,43,2025-04-10 23:13:20,35.73,98.81,38.44,42.304852,-78.857002,low_battery
11345,26,2025-04-01 19:36:38,87.08,20.8,35.11,42.227675,-78.510897,
11346,16,2025-04-08 10:24:42,33.9,23.6,31.37,42.006666,-78.763069,low_battery
11347,48,2025-04-01 21:50:22,87.03,35.05,35.69,42.295924,-78.493187,overheat
11348,10,2025-04-16 15:48:05,30.92,62.84,44.75,42.077443,-78.623803,overheat
11349,5,2025-04-11 01:46:45,92.54,49.35,37.65,42.464239,-78.570306,overheat
11350,6,2025-04-09 12:27:54,28.11,21.87,44.05,42.222688,-78.524159,overheat
11351,29,2025-04-08 12:44:56,36.88,32.58,27.04,42.002179,-78.40051,
11352,7,2025-04-15 07:22:44,37.44,31.43,32.8,42.319782,-78.604168,overheat
11353,40,2025-04-08 07:39:02,75.52,65.14,28.46,42.42548,-78.616406,low_battery
11354,33,2025-04-10 14:50:23,86.24,59.15,38.6,42.402314,-78.785362,low_battery
11355,16,2025-04-13 12:52:02,45.89,35.11,30.41,42.161399,-78.61032,low_battery
11356,16,2025-04-03 08:49:25,47.31,70.23,38.28,42.485436,-78.781088,overheat
11357,38,2025-04-13 11:00:35,66.17,99.05,27.85,42.469394,-78.851594,low_battery
11358,8,2025-04-13 10:18:58,67.23,60.6,42.24,42.48324,-78.620198,overheat
11359,43,2025-04-14 06:24:40,83.15,43.14,28.36,42.461268,-78.616282,
11360,49,2025-04-08 13:41:10,82.37,22.77,25.74,42.011838,-78.575825,low_battery
11361,24,2025-04-05 22:50:16,33.61,31.23,33.49,42.205852,-78.617536,low_battery
11362,2,2025-04-15 04:30:02,95.6,31.54,43.49,42.090011,-78.419169,overheat
11363,34,2025-04-13 17:14:22,81.45,28.9,32.19,42.180919,-78.705581,overheat
11364,21,2025-04-07 10:42:08,56.22,65.71,37.46,42.016784,-78.703913,
11365,20,2025-04-05 21:55:16,56.13,20.17,37.91,42.093692,-78.580085,
11366,14,2025-04-17 14:03:00,99.98,54.57,30.05,42.366805,-78.836046,
11367,36,2025-04-15 06:58:22,71.49,65.4,44.68,42.094462,-78.793689,low_battery
11368,32,2025-04-10 23:02:41,30.87,78.93,41.87,42.087532,-78.735239,low_battery
11369,7,2025-04-14 22:08:52,76.57,60.18,44.9,42.436433,-78.565979,low_battery
11370,14,2025-04-13 09:06:09,61.84,74.09,27.95,42.25241,-78.629962,low_battery
11371,33,2025-04-11 05:39:00,24.82,89.7,42.78,42.451642,-78.874016,low_battery
11372,33,2025-04-02 07:56:15,42.99,45.15,26.47,42.474898,-78.641553,overheat
11373,9,2025-04-15 10:21:26,37.73,35.7,40.91,42.133232,-78.729581,
11374,37,2025-04-02 15:25:10,23.11,49.94,44.04,42.397187,-78.518965,
11375,21,2025-04-14 08:25:49,92.26,25.16,39.68,42.063257,-78.712621,
11376,40,2025-04-09 20:22:11,89.0,57.06,37.81,42.167143,-78.837055,
11377,2,2025-04-01 07:27:29,55.08,58.56,34.61,42.030031,-78.762024,
11378,45,2025-04-13 20:16:54,63.01,65.29,30.2,42.177951,-78.496878,
11379,9,2025-04-05 13:56:29,91.52,44.4,30.51,42.233728,-78.680918,
11380,29,2025-04-07 19:47:15,95.06,46.9,30.17,42.295893,-78.583461,overheat
11381,50,2025-04-10 14:47:00,39.31,49.46,34.67,42.0267,-78.57574,overheat
11382,1,2025-04-09 05:44:27,59.92,60.32,35.42,42.447522,-78.79234,low_battery
11383,16,2025-04-12 02:13:50,53.5,50.53,38.84,42.173351,-78.642306,
11384,45,2025-04-03 07:08:24,80.13,92.25,33.79,42.077878,-78.651785,overheat
11385,30,2025-04-14 07:22:18,28.38,56.04,32.48,42.2385,-78.718382,low_battery
11386,24,2025-04-10 23:08:57,20.8,60.57,37.35,42.453666,-78.584257,
11387,14,2025-04-14 06:07:12,26.51,52.55,37.97,42.2128,-78.59776,low_battery
11388,17,2025-04-11 12:50:46,26.07,39.37,27.5,42.219435,-78.696884,
11389,35,2025-04-13 17:28:27,59.14,80.43,28.91,42.368842,-78.620911,low_battery
11390,9,2025-04-03 12:33:59,21.86,99.84,44.89,42.294289,-78.51407,low_battery
11391,45,2025-04-08 16:00:34,73.04,64.73,31.74,42.375448,-78.746024,low_battery
11392,5,2025-04-14 09:43:25,41.52,89.68,34.51,42.374421,-78.720987,
11393,25,2025-04-10 06:06:53,43.57,39.05,38.63,42.450731,-78.811347,overheat
11394,12,2025-04-03 07:43:01,70.16,57.73,33.56,42.464084,-78.644194,low_battery
11395,10,2025-04-02 21:02:23,72.72,30.2,34.88,42.10215,-78.632096,
11396,14,2025-04-14 13:42:14,48.19,41.73,44.81,42.308798,-78.748911,overheat
11397,3,2025-04-10 23:54:28,55.74,52.92,38.73,42.000726,-78.535593,
11398,48,2025-04-03 21:30:34,48.9,96.57,30.99,42.248356,-78.658789,
11399,22,2025-04-05 20:32:09,49.03,48.75,39.72,42.021658,-78.483841,
11400,43,2025-04-16 04:04:00,71.18,28.92,41.66,42.182825,-78.562255,low_battery
11401,30,2025-04-02 05:40:09,24.99,73.81,26.23,42.112938,-78.60247,
11402,42,2025-04-06 23:11:46,49.26,43.15,28.32,42.436705,-78.751899,low_battery
11403,22,2025-04-14 03:06:15,25.91,71.33,31.56,42.322842,-78.723976,overheat
11404,29,2025-04-10 08:03:34,55.6,57.26,26.51,42.345404,-78.461464,overheat
11405,1,2025-04-05 04:47:45,62.77,59.11,27.6,42.448366,-78.56042,low_battery
11406,28,2025-04-16 14:54:35,32.47,21.28,40.49,42.123208,-78.585696,overheat
11407,43,2025-04-11 11:31:56,36.57,34.33,40.21,42.49506,-78.410517,overheat
11408,44,2025-04-09 18:52:39,30.35,91.63,37.23,42.347591,-78.72237,low_battery
11409,31,2025-04-02 16:24:28,78.08,76.03,33.76,42.231646,-78.423092,
11410,41,2025-04-08 19:39:18,48.73,60.0,32.32,42.278962,-78.700192,
11411,17,2025-04-15 16:37:17,83.08,39.62,35.3,42.477971,-78.886333,low_battery
11412,19,2025-04-13 03:09:27,27.94,94.98,25.01,42.364029,-78.817215,low_battery
11413,30,2025-04-04 07:13:34,76.14,76.9,40.78,42.358944,-78.800833,low_battery
11414,8,2025-04-10 01:22:55,78.66,88.69,43.09,42.301853,-78.621284,
11415,22,2025-04-05 18:47:35,94.79,74.53,25.39,42.491108,-78.438933,overheat
11416,48,2025-04-06 04:51:17,67.08,54.41,35.22,42.390482,-78.40222,low_battery
11417,13,2025-04-10 13:19:56,43.99,29.97,31.7,42.404201,-78.454333,low_battery
11418,3,2025-04-03 22:26:39,64.73,58.39,26.41,42.011657,-78.717238,overheat
11419,25,2025-04-09 09:05:48,53.87,47.32,44.56,42.003208,-78.417276,overheat
11420,21,2025-04-17 13:34:21,71.22,67.97,29.72,42.314109,-78.408943,overheat
11421,5,2025-04-10 13:46:25,72.47,61.84,32.93,42.457955,-78.742443,
11422,15,2025-04-14 06:21:41,63.65,74.92,42.81,42.261048,-78.691504,overheat
11423,50,2025-04-13 11:20:21,29.07,86.51,25.28,42.19393,-78.831472,low_battery
11424,29,2025-04-08 10:10:28,53.51,75.11,31.12,42.255084,-78.626575,low_battery
11425,35,2025-04-06 16:38:48,55.21,72.7,26.82,42.467239,-78.727986,
11426,31,2025-04-11 04:22:46,46.07,59.62,35.85,42.472801,-78.586506,low_battery
11427,26,2025-04-10 18:20:44,79.71,49.2,43.34,42.163222,-78.47935,overheat
11428,31,2025-04-12 16:47:14,80.77,23.12,29.07,42.156099,-78.843077,low_battery
11429,43,2025-04-08 16:31:30,31.97,73.14,26.8,42.159802,-78.644166,low_battery
11430,24,2025-04-07 04:55:21,99.22,89.32,36.09,42.456623,-78.768094,
11431,11,2025-04-03 08:03:14,46.63,85.86,34.19,42.204514,-78.707842,low_battery
11432,29,2025-04-06 12:44:44,48.09,88.54,30.55,42.055813,-78.753658,
11433,42,2025-04-02 07:43:47,99.57,41.62,35.6,42.416167,-78.608388,
11434,33,2025-04-07 10:33:39,82.16,31.46,25.5,42.034407,-78.663895,low_battery
11435,12,2025-04-08 02:10:50,90.47,20.9,38.74,42.33023,-78.829496,low_battery
11436,40,2025-04-04 11:08:11,38.21,52.72,39.28,42.258585,-78.868117,
11437,44,2025-04-17 02:54:27,73.07,94.31,43.03,42.495457,-78.581923,overheat
11438,17,2025-04-04 18:02:51,33.42,99.82,39.0,42.00872,-78.698621,
11439,4,2025-04-17 04:40:06,74.47,38.05,41.77,42.253623,-78.795254,low_battery
11440,33,2025-04-12 07:17:24,27.61,92.29,44.69,42.052147,-78.590354,overheat
11441,21,2025-04-08 13:39:23,28.73,22.62,38.04,42.483812,-78.782734,overheat
11442,9,2025-04-07 17:16:40,60.22,76.97,37.53,42.298008,-78.45213,overheat
11443,9,2025-04-09 12:01:04,71.2,92.64,28.2,42.296399,-78.661766,low_battery
11444,26,2025-04-13 06:09:26,40.37,20.2,27.06,42.363415,-78.447261,
11445,12,2025-04-05 06:23:53,72.54,52.52,28.08,42.28632,-78.80283,low_battery
11446,12,2025-04-05 20:25:06,31.49,76.81,42.85,42.074857,-78.812178,
11447,24,2025-04-15 07:06:43,64.11,88.93,37.18,42.201472,-78.545008,overheat
11448,36,2025-04-01 03:07:43,59.54,54.83,38.89,42.078107,-78.523403,
11449,7,2025-04-17 23:27:50,28.52,29.18,25.55,42.375921,-78.656483,
11450,4,2025-04-09 00:24:53,97.59,72.39,42.05,42.49229,-78.895809,low_battery
11451,15,2025-04-07 11:34:46,64.19,77.5,37.89,42.1121,-78.497362,
11452,11,2025-04-02 12:57:32,58.39,58.46,32.24,42.395423,-78.460177,
11453,11,2025-04-16 08:07:00,98.81,29.62,35.45,42.129723,-78.779883,
11454,28,2025-04-15 02:50:59,39.53,82.64,41.51,42.076255,-78.714628,overheat
11455,49,2025-04-04 00:51:46,99.87,66.25,25.17,42.47756,-78.84084,low_battery
11456,43,2025-04-16 16:21:11,39.63,97.69,42.24,42.476903,-78.490099,low_battery
11457,19,2025-04-08 08:47:39,66.29,74.48,31.01,42.196502,-78.413227,low_battery
11458,37,2025-04-16 18:40:32,56.07,66.7,32.4,42.450841,-78.601804,overheat
11459,46,2025-04-15 20:03:07,40.83,74.48,32.35,42.263405,-78.408311,low_battery
11460,27,2025-04-12 06:35:20,75.85,30.24,35.29,42.438875,-78.433607,low_battery
11461,34,2025-04-15 21:06:25,33.68,48.46,39.09,42.338771,-78.476191,overheat
11462,34,2025-04-10 21:41:23,30.42,97.72,42.69,42.14019,-78.582993,overheat
11463,19,2025-04-08 05:08:27,40.01,78.53,41.91,42.195561,-78.878596,overheat
11464,13,2025-04-13 13:37:03,88.47,37.71,29.55,42.354054,-78.842114,overheat
11465,6,2025-04-13 12:06:16,47.59,73.39,43.99,42.458721,-78.65434,overheat
11466,50,2025-04-04 14:58:20,76.81,42.15,38.67,42.027685,-78.857276,overheat
11467,30,2025-04-08 14:33:52,77.75,49.52,42.28,42.170226,-78.609581,
11468,46,2025-04-16 19:41:41,38.2,43.08,34.27,42.356809,-78.782992,
11469,17,2025-04-04 17:31:02,27.58,35.63,30.78,42.069158,-78.863588,low_battery
11470,20,2025-04-14 22:27:17,34.45,50.32,30.11,42.252775,-78.540142,low_battery
11471,26,2025-04-01 00:54:03,84.88,38.04,40.58,42.223597,-78.723024,low_battery
11472,49,2025-04-16 03:58:29,38.85,22.19,31.38,42.21539,-78.586294,
11473,4,2025-04-14 07:15:34,82.2,67.47,28.17,42.139501,-78.528066,low_battery
11474,22,2025-04-07 05:41:14,86.79,71.77,38.9,42.330438,-78.566328,
11475,5,2025-04-07 11:37:06,66.27,60.09,40.51,42.049221,-78.73208,overheat
11476,25,2025-04-03 00:57:42,52.91,28.27,27.88,42.343677,-78.58994,
11477,20,2025-04-13 03:42:30,88.1,60.89,39.37,42.444382,-78.801313,low_battery
11478,39,2025-04-07 10:54:46,21.08,47.4,41.94,42.256436,-78.518838,low_battery
11479,10,2025-04-10 05:42:16,92.41,28.11,29.72,42.009793,-78.814559,low_battery
11480,14,2025-04-12 10:56:16,33.47,27.94,26.13,42.319766,-78.726808,low_battery
11481,43,2025-04-03 18:28:19,45.14,98.56,41.42,42.374052,-78.875025,low_battery
11482,44,2025-04-05 16:12:58,78.58,26.67,31.42,42.497294,-78.651566,overheat
11483,43,2025-04-12 07:11:47,76.15,81.54,36.58,42.470517,-78.627433,
11484,25,2025-04-07 17:11:21,53.3,98.83,29.74,42.242228,-78.457347,
11485,18,2025-04-16 08:20:21,78.5,72.1,26.5,42.369444,-78.824977,low_battery
11486,20,2025-04-01 16:04:10,33.56,78.99,32.3,42.380164,-78.492927,low_battery
11487,5,2025-04-04 07:35:06,68.2,69.0,26.35,42.370528,-78.421206,
11488,39,2025-04-06 05:14:14,27.44,23.44,27.64,42.40184,-78.53316,overheat
11489,19,2025-04-08 09:25:36,93.85,20.94,36.09,42.077728,-78.474297,overheat
11490,42,2025-04-14 15:36:14,24.76,49.62,44.36,42.418579,-78.638268,overheat
11491,49,2025-04-11 19:27:53,79.08,66.38,28.02,42.387482,-78.632823,overheat
11492,50,2025-04-03 19:04:24,41.96,72.14,39.68,42.363787,-78.734565,overheat
11493,48,2025-04-12 00:53:04,79.52,74.29,28.32,42.211565,-78.696086,low_battery
11494,27,2025-04-11 00:41:06,75.9,89.82,42.03,42.052938,-78.604297,low_battery
11495,30,2025-04-08 04:45:25,99.59,74.13,31.58,42.06405,-78.416745,
11496,14,2025-04-03 04:47:23,63.62,94.05,43.29,42.276778,-78.887759,
11497,40,2025-04-17 13:30:26,23.29,76.98,36.12,42.095892,-78.507207,
11498,13,2025-04-13 07:31:05,33.85,35.84,25.13,42.31082,-78.773141,overheat
11499,18,2025-04-08 17:18:20,27.55,44.76,35.46,42.479125,-78.722653,overheat
11500,12,2025-04-05 07:22:04,42.41,36.41,43.53,42.483575,-78.710512,low_battery
11501,46,2025-04-03 04:41:58,69.34,59.9,44.35,42.275988,-78.481316,low_battery
11502,34,2025-04-01 02:09:40,60.44,61.92,28.57,42.310313,-78.673185,
11503,19,2025-04-11 14:05:46,82.28,29.65,40.18,42.232651,-78.541353,low_battery
11504,33,2025-04-03 19:28:58,56.63,52.0,30.78,42.113629,-78.569822,
11505,31,2025-04-14 02:20:57,76.41,88.1,29.14,42.07874,-78.737134,low_battery
11506,25,2025-04-06 10:54:39,84.64,22.48,41.79,42.217487,-78.804419,overheat
11507,34,2025-04-03 16:16:02,85.31,65.94,29.52,42.200744,-78.59111,
11508,25,2025-04-04 19:32:06,44.42,75.84,38.12,42.14574,-78.559783,low_battery
11509,23,2025-04-10 06:01:00,24.46,81.71,25.5,42.236147,-78.553995,
11510,1,2025-04-06 18:25:32,60.25,44.05,31.99,42.111899,-78.605167,
11511,12,2025-04-12 08:23:14,89.86,71.01,43.74,42.132974,-78.675671,
11512,10,2025-04-08 05:04:52,94.76,74.58,34.96,42.019891,-78.862586,low_battery
11513,13,2025-04-02 01:34:17,75.45,77.22,42.38,42.104756,-78.610085,low_battery
11514,42,2025-04-12 10:06:04,43.72,61.17,32.74,42.010404,-78.864765,overheat
11515,33,2025-04-13 21:26:18,55.75,43.09,40.37,42.204161,-78.743177,overheat
11516,48,2025-04-11 02:29:28,38.71,80.77,32.87,42.107629,-78.412676,overheat
11517,28,2025-04-13 12:49:17,86.62,89.56,40.48,42.076853,-78.743696,overheat
11518,48,2025-04-12 04:52:45,64.66,24.9,38.51,42.239755,-78.569775,
11519,17,2025-04-03 01:44:15,65.63,49.55,30.58,42.424825,-78.805845,
11520,10,2025-04-10 18:48:07,31.47,66.51,31.61,42.191029,-78.740214,
11521,49,2025-04-17 09:32:24,30.16,69.58,44.19,42.227356,-78.750255,overheat
11522,11,2025-04-02 17:46:26,28.64,77.14,40.06,42.332871,-78.655178,low_battery
11523,18,2025-04-10 20:51:56,21.59,42.14,33.71,42.315889,-78.566157,
11524,10,2025-04-05 18:57:19,32.33,51.22,32.03,42.125444,-78.443799,low_battery
11525,17,2025-04-02 06:51:35,69.43,98.32,32.33,42.098712,-78.773957,
11526,29,2025-04-03 22:07:29,29.88,37.8,36.7,42.084219,-78.775054,overheat
11527,38,2025-04-10 23:02:08,53.56,75.14,28.93,42.324247,-78.589934,overheat
11528,13,2025-04-14 23:19:24,69.98,97.91,27.19,42.012789,-78.568047,low_battery
11529,40,2025-04-15 03:18:47,73.37,60.13,38.12,42.199593,-78.4925,overheat
11530,48,2025-04-09 12:11:50,31.37,39.48,26.13,42.371917,-78.482718,overheat
11531,20,2025-04-09 21:54:31,30.56,83.18,31.73,42.480057,-78.745401,
11532,35,2025-04-06 14:59:55,58.83,39.9,32.83,42.134928,-78.580018,overheat
11533,28,2025-04-04 03:33:58,39.15,65.22,26.65,42.310269,-78.548207,overheat
11534,1,2025-04-11 12:05:33,79.43,52.87,42.7,42.254274,-78.8478,
11535,42,2025-04-04 05:31:14,50.8,52.73,40.43,42.090115,-78.464451,overheat
11536,20,2025-04-06 03:51:40,22.71,59.46,29.93,42.326948,-78.485733,overheat
11537,27,2025-04-12 19:51:03,25.96,39.45,36.26,42.298212,-78.456491,overheat
11538,18,2025-04-01 04:52:06,20.74,76.85,38.41,42.001152,-78.836816,overheat
11539,4,2025-04-03 02:04:43,41.69,84.27,25.65,42.485508,-78.571947,
11540,7,2025-04-06 14:36:11,84.93,64.9,40.32,42.034646,-78.844549,overheat
11541,39,2025-04-12 20:54:03,38.52,95.17,26.88,42.478624,-78.878379,
11542,46,2025-04-14 17:24:44,29.37,90.0,29.2,42.099063,-78.726426,low_battery
11543,35,2025-04-12 02:02:23,72.19,45.1,44.39,42.457455,-78.580131,
11544,11,2025-04-03 02:45:46,24.4,44.82,25.03,42.496905,-78.584934,overheat
11545,40,2025-04-10 23:46:55,25.11,37.12,30.98,42.294214,-78.461679,overheat
11546,42,2025-04-01 18:00:10,91.54,57.58,30.16,42.279365,-78.768271,low_battery
11547,11,2025-04-17 13:16:34,91.96,32.89,41.19,42.088267,-78.871051,low_battery
11548,4,2025-04-02 02:28:13,46.89,75.83,44.5,42.042872,-78.793903,low_battery
11549,47,2025-04-13 20:30:32,87.21,82.38,42.66,42.024205,-78.511509,low_battery
11550,13,2025-04-15 02:41:26,72.87,94.06,29.53,42.333132,-78.500105,low_battery
11551,12,2025-04-16 07:32:25,72.09,48.21,42.24,42.19503,-78.630493,overheat
11552,33,2025-04-08 00:55:21,42.05,22.07,26.93,42.290127,-78.787209,
11553,43,2025-04-07 18:52:32,64.58,38.89,34.01,42.28788,-78.763477,low_battery
11554,43,2025-04-07 18:05:51,76.17,72.04,34.81,42.242935,-78.864127,low_battery
11555,36,2025-04-15 16:00:09,98.74,50.62,41.58,42.149699,-78.819147,low_battery
11556,20,2025-04-12 00:36:23,70.81,43.46,38.75,42.177314,-78.517944,low_battery
11557,8,2025-04-01 17:20:55,86.17,70.38,29.19,42.232819,-78.663401,overheat
11558,43,2025-04-04 12:33:57,22.74,64.19,27.44,42.249056,-78.814492,
11559,26,2025-04-08 03:45:44,69.08,72.45,43.46,42.241954,-78.889258,low_battery
11560,13,2025-04-11 14:18:42,34.41,44.11,27.02,42.363721,-78.469921,
11561,22,2025-04-10 09:44:08,89.33,53.55,28.72,42.342722,-78.82402,overheat
11562,7,2025-04-15 11:45:36,43.41,95.83,27.48,42.098874,-78.653797,
11563,35,2025-04-17 23:12:38,90.38,48.64,40.31,42.106391,-78.510899,overheat
11564,7,2025-04-01 15:57:03,55.44,58.23,30.39,42.171777,-78.617299,low_battery
11565,45,2025-04-10 01:41:31,80.06,25.92,26.05,42.480755,-78.444977,
11566,31,2025-04-17 16:40:01,49.11,80.32,29.93,42.410192,-78.661013,
11567,21,2025-04-01 19:53:17,61.55,50.03,36.61,42.135014,-78.761303,low_battery
11568,25,2025-04-02 23:50:25,69.24,59.26,44.02,42.450107,-78.547586,
11569,38,2025-04-04 07:38:21,86.04,26.68,30.88,42.193106,-78.487916,low_battery
11570,45,2025-04-09 21:42:31,35.4,42.16,32.85,42.282968,-78.641135,overheat
11571,25,2025-04-17 19:09:34,21.92,72.42,41.77,42.255451,-78.826115,overheat
11572,13,2025-04-06 02:35:16,65.28,52.33,44.42,42.483352,-78.860436,overheat
11573,8,2025-04-13 19:30:35,95.29,55.67,30.11,42.111416,-78.875433,low_battery
11574,46,2025-04-10 17:13:46,32.23,66.09,30.26,42.0029,-78.582804,overheat
11575,48,2025-04-08 17:58:09,96.4,32.17,33.03,42.083754,-78.727052,
11576,29,2025-04-08 23:05:17,28.95,95.19,34.43,42.462595,-78.691984,low_battery
11577,49,2025-04-11 06:34:08,60.9,52.74,43.45,42.005774,-78.797958,overheat
11578,33,2025-04-07 06:02:39,52.56,35.02,33.13,42.399033,-78.823751,low_battery
11579,30,2025-04-03 03:27:32,29.07,56.45,37.19,42.413052,-78.712184,
11580,6,2025-04-10 10:17:52,25.37,26.12,36.4,42.043711,-78.53565,
11581,28,2025-04-01 05:44:06,44.94,75.25,34.78,42.149755,-78.613659,low_battery
11582,49,2025-04-13 02:50:10,93.1,67.36,33.51,42.49274,-78.830297,
11583,2,2025-04-08 13:19:26,28.46,90.61,37.85,42.117031,-78.446848,overheat
11584,25,2025-04-14 07:10:08,79.18,22.14,30.87,42.275503,-78.482266,
11585,32,2025-04-09 03:47:13,61.59,63.01,39.82,42.186279,-78.883003,low_battery
11586,24,2025-04-04 15:41:38,58.27,92.03,36.02,42.429633,-78.604394,low_battery
11587,49,2025-04-13 22:14:55,55.34,74.12,44.49,42.1913,-78.764141,overheat
11588,30,2025-04-08 05:22:20,21.76,27.79,39.99,42.057118,-78.65862,
11589,16,2025-04-17 02:06:12,47.97,82.23,28.06,42.20564,-78.624253,overheat
